unitid,inst_name,cip_desc,credlev,cred_desc,median_earnings_1yr,median_earnings_3yr,median_earnings_5yr,cip4,state,control,avg_annual_tuition_housing,avg_net_price_pub,avg_net_price_priv,unitid_n,credlev_n,credlev_str,composite_key
221184.0,Nashville State Community College,Electrical and Power Transmission Installers.,1,Certificate,,,,4603,TN,1,13214.0,6283.0,,221184,1,1,221184|4603|1
221184.0,Nashville State Community College,Design and Applied Arts.,1,Certificate,,,,5004,TN,1,13214.0,6283.0,,221184,1,1,221184|5004|1
221184.0,Nashville State Community College,Design and Applied Arts.,2,Associate,27412.0,,,5004,TN,1,13214.0,6283.0,,221184,2,2,221184|5004|2
221184.0,Nashville State Community College,Film/Video and Photographic Arts.,1,Certificate,,,,5006,TN,1,13214.0,6283.0,,221184,1,1,221184|5006|1
221184.0,Nashville State Community College,Music.,1,Certificate,,,,5009,TN,1,13214.0,6283.0,,221184,1,1,221184|5009|1
221184.0,Nashville State Community College,Music.,2,Associate,,,,5009,TN,1,13214.0,6283.0,,221184,2,2,221184|5009|2
221184.0,Nashville State Community College,Health and Medical Administrative Services.,1,Certificate,,,43940.0,5107,TN,1,13214.0,6283.0,,221184,1,1,221184|5107|1
221184.0,Nashville State Community College,Health and Medical Administrative Services.,2,Associate,40023.0,30448.0,45051.0,5107,TN,1,13214.0,6283.0,,221184,2,2,221184|5107|2
221184.0,Nashville State Community College,Allied Health and Medical Assisting Services.,2,Associate,40411.0,42157.0,49643.0,5108,TN,1,13214.0,6283.0,,221184,2,2,221184|5108|2
221184.0,Nashville State Community College,"Allied Health Diagnostic, Intervention, and Treatment Professions.",1,Certificate,40196.0,41210.0,51695.0,5109,TN,1,13214.0,6283.0,,221184,1,1,221184|5109|1
221184.0,Nashville State Community College,"Allied Health Diagnostic, Intervention, and Treatment Professions.",2,Associate,40000.0,,,5109,TN,1,13214.0,6283.0,,221184,2,2,221184|5109|2
221184.0,Nashville State Community College,Clinical/Medical Laboratory Science/Research and Allied Professions.,1,Certificate,37468.0,,,5110,TN,1,13214.0,6283.0,,221184,1,1,221184|5110|1
221184.0,Nashville State Community College,Medical Illustration and Informatics.,2,Associate,,,,5127,TN,1,13214.0,6283.0,,221184,2,2,221184|5127|2
221184.0,Nashville State Community College,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",2,Associate,63235.0,55900.0,74578.0,5138,TN,1,13214.0,6283.0,,221184,2,2,221184|5138|2
221184.0,Nashville State Community College,"Health Professions and Related Clinical Sciences, Other.",2,Associate,,37996.0,45994.0,5199,TN,1,13214.0,6283.0,,221184,2,2,221184|5199|2
221184.0,Nashville State Community College,"Business Administration, Management and Operations.",1,Certificate,,,,5202,TN,1,13214.0,6283.0,,221184,1,1,221184|5202|1
221184.0,Nashville State Community College,"Business Administration, Management and Operations.",2,Associate,34306.0,32582.0,44371.0,5202,TN,1,13214.0,6283.0,,221184,2,2,221184|5202|2
221184.0,Nashville State Community College,Accounting and Related Services.,1,Certificate,,,,5203,TN,1,13214.0,6283.0,,221184,1,1,221184|5203|1
221184.0,Nashville State Community College,Accounting and Related Services.,2,Associate,,31308.0,43206.0,5203,TN,1,13214.0,6283.0,,221184,2,2,221184|5203|2
221184.0,Nashville State Community College,Business Operations Support and Assistant Services.,1,Certificate,,,,5204,TN,1,13214.0,6283.0,,221184,1,1,221184|5204|1
221184.0,Nashville State Community College,Business Operations Support and Assistant Services.,2,Associate,,,31192.0,5204,TN,1,13214.0,6283.0,,221184,2,2,221184|5204|2
221184.0,Nashville State Community College,Hospitality Administration/Management.,1,Certificate,,,,5209,TN,1,13214.0,6283.0,,221184,1,1,221184|5209|1
221184.0,Nashville State Community College,Hospitality Administration/Management.,2,Associate,,,,5209,TN,1,13214.0,6283.0,,221184,2,2,221184|5209|2
221184.0,Nashville State Community College,"General Sales, Merchandising and Related Marketing Operations.",1,Certificate,,,,5218,TN,1,13214.0,6283.0,,221184,1,1,221184|5218|1
221236.0,Tennessee College of Applied Technology Northwest,Computer/Information Technology Administration and Management.,1,Certificate,,,,1110,TN,1,,10375.0,,221236,1,1,221236|1110|1
221236.0,Tennessee College of Applied Technology Northwest,Cosmetology and Related Personal Grooming Services.,1,Certificate,12140.0,,,1204,TN,1,,10375.0,,221236,1,1,221236|1204|1
221236.0,Tennessee College of Applied Technology Northwest,Cosmetology and Related Personal Grooming Services.,2,Associate,,,,1204,TN,1,,10375.0,,221236,2,2,221236|1204|2
221236.0,Tennessee College of Applied Technology Northwest,Electromechanical Instrumentation and Maintenance Technologies/Technicians.,1,Certificate,,,,1504,TN,1,,10375.0,,221236,1,1,221236|1504|1
221236.0,Tennessee College of Applied Technology Northwest,Drafting/Design Engineering Technologies/Technicians.,1,Certificate,,,,1513,TN,1,,10375.0,,221236,1,1,221236|1513|1
221236.0,Tennessee College of Applied Technology Northwest,Electrical/Electronics Maintenance and Repair Technology.,1,Certificate,,,,4701,TN,1,,10375.0,,221236,1,1,221236|4701|1
221236.0,Tennessee College of Applied Technology Northwest,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",1,Certificate,,33232.0,37007.0,4702,TN,1,,10375.0,,221236,1,1,221236|4702|1
221236.0,Tennessee College of Applied Technology Northwest,Heavy/Industrial Equipment Maintenance Technologies.,1,Certificate,53226.0,38613.0,57919.0,4703,TN,1,,10375.0,,221236,1,1,221236|4703|1
221236.0,Tennessee College of Applied Technology Northwest,Vehicle Maintenance and Repair Technologies.,1,Certificate,31480.0,23564.0,32705.0,4706,TN,1,,10375.0,,221236,1,1,221236|4706|1
221236.0,Tennessee College of Applied Technology Northwest,Precision Metal Working.,1,Certificate,34728.0,28591.0,43540.0,4805,TN,1,,10375.0,,221236,1,1,221236|4805|1
221236.0,Tennessee College of Applied Technology Northwest,Ground Transportation.,1,Certificate,,,,4902,TN,1,,10375.0,,221236,1,1,221236|4902|1
221236.0,Tennessee College of Applied Technology Northwest,"Practical Nursing, Vocational Nursing and Nursing Assistants.",1,Certificate,37350.0,30501.0,37336.0,5139,TN,1,,10375.0,,221236,1,1,221236|5139|1
221236.0,Tennessee College of Applied Technology Northwest,Business Operations Support and Assistant Services.,1,Certificate,,,,5204,TN,1,,10375.0,,221236,1,1,221236|5204|1
221281.0,Tennessee College of Applied Technology-Henry/Carroll,Environmental Design.,1,Certificate,,,,404,TN,1,,6503.0,,221281,1,1,221281|404|1
221281.0,Tennessee College of Applied Technology-Henry/Carroll,"Computer and Information Sciences, General.",1,Certificate,,,,1101,TN,1,,6503.0,,221281,1,1,221281|1101|1
221281.0,Tennessee College of Applied Technology-Henry/Carroll,Computer Systems Networking and Telecommunications.,1,Certificate,,,,1109,TN,1,,6503.0,,221281,1,1,221281|1109|1
221281.0,Tennessee College of Applied Technology-Henry/Carroll,Cosmetology and Related Personal Grooming Services.,1,Certificate,14797.0,,,1204,TN,1,,6503.0,,221281,1,1,221281|1204|1
221281.0,Tennessee College of Applied Technology-Henry/Carroll,"Human Development, Family Studies, and Related Services.",1,Certificate,,,,1907,TN,1,,6503.0,,221281,1,1,221281|1907|1
